id,class
62158,1
62159,10
62160,1
62161,15
62162,19
62163,15
62164,6
62165,13
62166,3
62167,14
62168,9
62169,7
62170,17
62171,4
62172,19
62173,3
62174,15
62175,13
62176,1
62177,1
62178,9
62179,18
62180,18
62181,10
62182,17
62183,15
62184,9
62185,15
62186,17
62187,4
62188,11
62189,14
62190,15
62191,10
62192,19
62193,6
62194,6
62195,10
62196,9
62197,17
62198,13
62199,13
62200,17
62201,9
62202,19
62203,12
62204,6
62205,16
62206,13
62207,3
62208,16
62209,8
62210,19
62211,6
62212,19
62213,14
62214,8
62215,13
62216,18
62217,3
62218,6
62219,2
62220,14
62221,1
62222,15
62223,18
62224,13
62225,15
62226,6
62227,9
62228,18
62229,13
62230,6
62231,9
62232,11
62233,15
62234,13
62235,13
62236,15
62237,17
62238,3
62239,12
62240,11
62241,12
62242,4
62243,1
62244,13
62245,8
62246,11
62247,3
62248,8
62249,18
62250,19
62251,15
62252,5
62253,13
62254,14
62255,14
62256,8
62257,14
62258,3
62259,8
62260,8
62261,3
62262,6
62263,14
62264,17
62265,15
62266,3
62267,10
62268,13
62269,6
62270,18
62271,3
62272,18
62273,5
62274,3
62275,9
62276,19
62277,4
62278,1
62279,1
62280,13
62281,8
62282,6
62283,6
62284,15
62285,3
62286,9
62287,3
62288,12
62289,9
62290,5
62291,3
62292,14
62293,1
62294,8
62295,19
62296,8
62297,15
62298,13
62299,3
62300,12
62301,12
62302,13
62303,11
62304,3
62305,11
62306,6
62307,14
62308,12
62309,3
62310,18
62311,11
62312,4
62313,17
62314,13
62315,6
62316,13
62317,9
62318,13
62319,11
62320,7
62321,6
62322,13
62323,14
62324,1
62325,10
62326,8
62327,13
62328,15
62329,15
62330,10
62331,1
62332,3
62333,10
62334,12
62335,3
62336,3
62337,9
62338,11
62339,8
62340,3
62341,8
62342,19
62343,6
62344,19
62345,6
62346,1
62347,8
62348,6
62349,13
62350,1
62351,17
62352,14
62353,8
62354,7
62355,11
62356,16
62357,15
62358,4
62359,15
62360,18
62361,10
62362,2
62363,16
62364,8
62365,3
62366,9
62367,16
62368,4
62369,11
62370,15
62371,13
62372,12
62373,18
62374,18
62375,6
62376,12
62377,9
62378,9
62379,18
62380,17
62381,11
62382,13
62383,13
62384,3
62385,11
62386,14
62387,2
62388,15
62389,13
62390,3
62391,9
62392,13
62393,14
62394,14
62395,8
62396,5
62397,12
62398,10
62399,15
62400,1
62401,15
62402,9
62403,1
62404,13
62405,17
62406,10
62407,6
62408,13
62409,5
62410,10
62411,6
62412,12
62413,1
62414,3
62415,17
62416,19
62417,3
62418,19
62419,10
62420,13
62421,3
62422,3
62423,4
62424,6
62425,17
62426,8
62427,8
62428,3
62429,18
62430,6
62431,14
62432,17
62433,7
62434,13
62435,12
62436,6
62437,11
62438,14
62439,6
62440,6
62441,10
62442,6
62443,8
62444,9
62445,6
62446,12
62447,1
62448,16
62449,10
62450,11
62451,11
62452,7
62453,8
62454,12
62455,12
62456,18
62457,9
62458,18
62459,15
62460,15
62461,19
62462,3
62463,13
62464,10
62465,6
62466,18
62467,18
62468,3
62469,6
62470,14
62471,19
62472,12
62473,17
62474,9
62475,8
62476,8
62477,12
62478,10
62479,14
62480,9
62481,13
62482,14
62483,2
62484,8
62485,2
62486,18
62487,9
62488,19
62489,8
62490,7
62491,9
62492,6
62493,8
62494,12
62495,12
62496,18
62497,14
62498,3
62499,16
62500,12
62501,13
62502,1
62503,7
62504,5
62505,8
62506,9
62507,1
62508,13
62509,11
62510,6
62511,15
62512,3
62513,8
62514,11
62515,18
62516,9
62517,11
62518,10
62519,10
62520,13
62521,3
62522,3
62523,1
62524,10
62525,8
62526,2
62527,3
62528,18
62529,5
62530,19
62531,2
62532,8
62533,11
62534,9
62535,1
62536,14
62537,13
62538,15
62539,18
62540,15
62541,4
62542,10
62543,8
62544,7
62545,8
62546,10
62547,14
62548,8
62549,13
62550,10
62551,3
62552,7
62553,5
62554,3
62555,2
62556,18
62557,9
62558,12
62559,5
62560,15
62561,8
62562,19
62563,3
62564,14
62565,6
62566,10
62567,11
62568,17
62569,8
62570,13
62571,12
62572,15
62573,12
62574,6
62575,18
62576,6
62577,18
62578,8
62579,6
62580,6
62581,5
62582,3
62583,14
62584,13
62585,11
62586,3
62587,4
62588,15
62589,16
62590,12
62591,6
62592,14
62593,12
62594,5
62595,10
62596,1
62597,15
62598,4
62599,17
62600,4
62601,6
62602,15
62603,6
62604,14
62605,1
62606,17
62607,5
62608,9
62609,12
62610,6
62611,3
62612,13
62613,11
62614,10
62615,4
62616,19
62617,6
62618,8
62619,6
62620,19
62621,7
62622,13
62623,18
62624,3
62625,3
62626,9
62627,6
62628,4
62629,2
62630,9
62631,11
62632,18
62633,10
62634,6
62635,8
62636,12
62637,1
62638,4
62639,3
62640,4
62641,8
62642,5
62643,4
62644,13
62645,2
62646,9
62647,3
62648,19
62649,1
62650,13
62651,3
62652,1
62653,14
62654,3
62655,4
62656,3
62657,18
62658,5
62659,8
62660,19
62661,3
62662,18
62663,13
62664,16
62665,3
62666,16
62667,12
62668,19
62669,3
62670,8
62671,13
62672,9
62673,15
62674,14
62675,14
62676,9
62677,14
62678,4
62679,1
62680,3
62681,18
62682,14
62683,6
62684,14
62685,15
62686,18
62687,4
62688,14
62689,13
62690,12
62691,6
62692,6
62693,12
62694,13
62695,1
62696,8
62697,6
62698,16
62699,1
62700,16
62701,14
62702,16
62703,6
62704,4
62705,13
62706,17
62707,17
62708,15
62709,12
62710,9
62711,18
62712,5
62713,18
62714,2
62715,8
62716,15
62717,15
62718,18
62719,6
62720,4
62721,3
62722,13
62723,7
62724,3
62725,8
62726,15
62727,17
62728,9
62729,18
62730,9
62731,14
62732,13
62733,6
62734,15
62735,13
62736,8
62737,18
62738,8
62739,13
62740,12
62741,9
62742,3
62743,3
62744,12
62745,12
62746,2
62747,18
62748,12
62749,10
62750,15
62751,6
62752,15
62753,19
62754,15
62755,8
62756,5
62757,19
62758,3
62759,4
62760,7
62761,13
62762,1
62763,9
62764,19
62765,4
62766,9
62767,18
62768,9
62769,13
62770,8
62771,1
62772,10
62773,14
62774,19
62775,15
62776,3
62777,15
62778,4
62779,7
62780,12
62781,13
62782,3
62783,3
62784,13
62785,18
62786,12
62787,18
62788,15
62789,14
62790,13
62791,9
62792,14
62793,6
62794,17
62795,18
62796,18
62797,7
62798,14
62799,12
62800,11
62801,11
62802,10
62803,4
62804,18
62805,17
62806,8
62807,3
62808,8
62809,19
62810,18
62811,8
62812,9
62813,9
62814,9
62815,19
62816,16
62817,15
62818,14
62819,18
62820,10
62821,13
62822,15
62823,9
62824,9
62825,6
62826,10
62827,1
62828,3
62829,9
62830,19
62831,15
62832,2
62833,1
62834,8
62835,8
62836,4
62837,19
62838,14
62839,8
62840,8
62841,12
62842,6
62843,7
62844,13
62845,3
62846,18
62847,9
62848,8
62849,19
62850,12
62851,6
62852,1
62853,3
62854,8
62855,4
62856,14
62857,13
62858,6
62859,15
62860,18
62861,18
62862,14
62863,9
62864,19
62865,19
62866,6
62867,13
62868,14
62869,19
62870,1
62871,8
62872,8
62873,4
62874,9
62875,11
62876,4
62877,8
62878,13
62879,8
62880,11
62881,6
62882,18
62883,8
62884,15
62885,13
62886,9
62887,13
62888,12
62889,13
62890,14
62891,12
62892,16
62893,16
62894,11
62895,19
62896,3
62897,8
62898,17
62899,9
62900,11
62901,19
62902,6
62903,9
62904,15
62905,13
62906,1
62907,13
62908,15
62909,14
62910,13
62911,6
62912,19
62913,1
62914,3
62915,1
62916,1
62917,4
62918,7
62919,8
62920,9
62921,18
62922,6
62923,7
62924,4
62925,5
62926,15
62927,6
62928,14
62929,9
62930,3
62931,18
62932,9
62933,3
62934,10
62935,12
62936,6
62937,13
62938,7
62939,12
62940,6
62941,9
62942,11
62943,1
62944,15
62945,14
62946,14
62947,17
62948,13
62949,3
62950,18
62951,10
62952,12
62953,11
62954,8
62955,16
62956,10
62957,10
62958,15
62959,3
62960,12
62961,10
62962,2
62963,17
62964,19
62965,15
62966,2
62967,6
62968,4
62969,2
62970,3
62971,13
62972,19
62973,3
62974,12
62975,1
62976,8
62977,19
62978,15
62979,13
62980,14
62981,14
62982,12
62983,3
62984,4
62985,1
62986,15
62987,6
62988,18
62989,2
62990,4
62991,14
62992,15
62993,13
62994,10
62995,12
62996,1
62997,9
62998,19
62999,6
63000,14
63001,5
63002,15
63003,16
63004,1
63005,13
63006,4
63007,17
63008,3
63009,6
63010,17
63011,14
63012,3
63013,12
63014,3
63015,14
63016,2
63017,4
63018,10
63019,9
63020,17
63021,1
63022,10
63023,9
63024,9
63025,13
63026,3
63027,13
63028,14
63029,19
63030,3
63031,9
63032,15
63033,13
63034,18
63035,8
63036,8
63037,15
63038,1
63039,8
63040,15
63041,8
63042,8
63043,3
63044,3
63045,18
63046,3
63047,2
63048,2
63049,14
63050,3
63051,19
63052,9
63053,6
63054,6
63055,10
63056,14
63057,14
63058,6
63059,9
63060,14
63061,19
63062,19
63063,14
63064,8
63065,18
63066,2
63067,18
63068,1
63069,17
63070,6
63071,14
63072,9
63073,4
63074,13
63075,17
63076,10
63077,18
63078,9
63079,18
63080,8
63081,13
63082,11
63083,12
63084,15
63085,18
63086,3
63087,11
63088,19
63089,13
63090,8
63091,8
63092,9
63093,9
63094,19
63095,18
63096,15
63097,2
63098,6
63099,10
63100,8
63101,15
63102,3
63103,11
63104,14
63105,9
63106,19
63107,4
63108,9
63109,15
63110,12
63111,13
63112,18
63113,10
63114,8
63115,16
63116,15
63117,13
63118,3
63119,8
63120,18
63121,6
63122,15
63123,16
63124,6
63125,6
63126,8
63127,18
63128,19
63129,6
63130,6
63131,8
63132,18
63133,11
63134,10
63135,17
63136,16
63137,10
63138,15
63139,18
63140,18
63141,5
63142,11
63143,3
63144,8
63145,4
63146,8
63147,19
63148,15
63149,7
63150,1
63151,13
63152,3
63153,13
63154,3
63155,16
63156,15
63157,8
63158,10
63159,9
63160,15
63161,4
63162,1
63163,18
63164,3
63165,19
63166,14
63167,5
63168,11
63169,6
63170,6
63171,9
63172,5
63173,13
63174,10
63175,3
63176,4
63177,10
63178,11
63179,8
63180,8
63181,12
63182,16
63183,6
63184,9
63185,9
63186,10
63187,7
63188,18
63189,18
63190,3
63191,15
63192,3
63193,8
63194,9
63195,8
63196,18
63197,9
63198,15
63199,3
63200,1
63201,13
63202,10
63203,12
63204,1
63205,13
63206,7
63207,10
63208,8
63209,6
63210,17
63211,2
63212,11
63213,19
63214,13
63215,5
63216,11
63217,14
63218,18
63219,7
63220,9
63221,6
63222,9
63223,10
63224,12
63225,14
63226,8
63227,16
63228,4
63229,6
63230,17
63231,8
63232,1
63233,15
63234,19
63235,11
63236,18
63237,13
63238,11
63239,8
63240,3
63241,12
63242,15
63243,9
63244,19
63245,9
63246,1
63247,14
63248,16
63249,8
63250,8
63251,4
63252,15
63253,1
63254,19
63255,2
63256,2
63257,16
63258,3
63259,12
63260,8
63261,6
63262,19
63263,9
63264,19
63265,16
63266,10
63267,14
63268,5
63269,13
63270,8
63271,4
63272,8
63273,9
63274,17
63275,14
63276,7
63277,3
63278,13
63279,8
63280,9
63281,13
63282,7
63283,6
63284,5
63285,14
63286,13
63287,15
63288,8
63289,13
63290,1
63291,6
63292,3
63293,8
63294,6
63295,14
63296,1
63297,15
63298,15
63299,4
63300,15
63301,11
63302,3
63303,3
63304,15
63305,6
63306,4
63307,2
63308,8
63309,14
63310,5
63311,19
63312,9
63313,18
63314,19
63315,1
63316,8
63317,3
63318,11
63319,5
63320,15
63321,10
63322,18
63323,12
63324,15
63325,3
63326,14
63327,18
63328,6
63329,11
63330,11
63331,15
63332,4
63333,3
63334,9
63335,19
63336,19
63337,19
63338,14
63339,14
63340,13
63341,8
63342,13
63343,11
63344,16
63345,7
63346,19
63347,15
63348,7
63349,1
63350,15
63351,2
63352,2
63353,15
63354,2
63355,7
63356,8
63357,19
63358,11
63359,13
63360,13
63361,3
63362,8
63363,11
63364,12
63365,10
63366,6
63367,14
63368,18
63369,11
63370,13
63371,8
63372,1
63373,13
63374,13
63375,9
63376,15
63377,2
63378,15
63379,3
63380,8
63381,18
63382,2
63383,16
63384,9
63385,9
63386,14
63387,3
63388,9
63389,14
63390,4
63391,9
63392,6
63393,4
63394,7
63395,5
63396,15
63397,3
63398,18
63399,19
63400,15
63401,3
63402,17
63403,15
63404,19
63405,8
63406,12
63407,5
63408,18
63409,8
63410,2
63411,17
63412,1
63413,11
63414,3
63415,8
63416,19
63417,18
63418,19
63419,19
63420,15
63421,6
63422,18
63423,13
63424,13
63425,17
63426,7
63427,3
63428,15
63429,9
63430,2
63431,10
63432,8
63433,12
63434,9
63435,3
63436,8
63437,19
63438,18
63439,13
63440,8
63441,10
63442,8
63443,6
63444,5
63445,9
63446,2
63447,17
63448,13
63449,3
63450,17
63451,19
63452,4
63453,19
63454,10
63455,8
63456,13
63457,2
63458,16
63459,13
63460,13
63461,1
63462,1
63463,16
63464,10
63465,15
63466,3
63467,3
63468,3
63469,3
63470,4
63471,1
63472,2
63473,3
63474,18
63475,7
63476,16
63477,16
63478,15
63479,14
63480,17
63481,8
63482,15
63483,15
63484,3
63485,1
63486,15
63487,5
63488,18
63489,14
63490,4
63491,14
63492,9
63493,13
63494,15
63495,10
63496,3
63497,19
63498,3
63499,3
63500,4
63501,14
63502,9
63503,16
63504,2
63505,8
63506,7
63507,14
63508,9
63509,14
63510,13
63511,9
63512,3
63513,6
63514,11
63515,9
63516,15
63517,5
63518,8
63519,9
63520,8
63521,6
63522,5
63523,13
63524,16
63525,13
63526,19
63527,18
63528,10
63529,2
63530,15
63531,17
63532,18
63533,12
63534,17
63535,9
63536,3
63537,18
63538,8
63539,9
63540,16
63541,5
63542,13
63543,13
63544,15
63545,6
63546,1
63547,11
63548,4
63549,15
63550,15
63551,1
63552,4
63553,18
63554,9
63555,16
63556,7
63557,16
63558,18
63559,18
63560,8
63561,12
63562,10
63563,14
63564,9
63565,3
63566,10
63567,8
63568,5
63569,1
63570,2
63571,15
63572,3
63573,16
63574,17
63575,12
63576,5
63577,2
63578,6
63579,15
63580,5
63581,9
63582,11
63583,9
63584,15
63585,18
63586,15
63587,19
63588,6
63589,6
63590,18
63591,9
63592,19
63593,14
63594,3
63595,14
63596,15
63597,18
63598,19
63599,7
63600,13
63601,6
63602,12
63603,6
63604,17
63605,18
63606,9
63607,6
63608,14
63609,19
63610,5
63611,18
63612,4
63613,6
63614,11
63615,6
63616,12
63617,8
63618,4
63619,14
63620,12
63621,7
63622,14
63623,19
63624,9
63625,9
63626,15
63627,6
63628,18
63629,13
63630,4
63631,14
63632,12
63633,8
63634,11
63635,14
63636,13
63637,19
63638,3
63639,1
63640,18
63641,18
63642,15
63643,11
63644,17
63645,13
63646,12
63647,17
63648,3
63649,10
63650,1
63651,4
63652,19
63653,18
63654,15
63655,19
63656,5
63657,6
63658,19
63659,15
63660,9
63661,9
63662,13
63663,3
63664,6
63665,18
63666,14
63667,10
63668,9
63669,9
63670,10
63671,8
63672,3
63673,9
63674,7
63675,8
63676,14
63677,19
63678,5
63679,12
63680,1
63681,10
63682,18
63683,16
63684,3
63685,13
63686,8
63687,19
63688,11
63689,3
63690,10
63691,12
63692,14
63693,16
63694,19
63695,13
63696,10
63697,19
63698,3
63699,15
63700,1
63701,11
63702,17
63703,15
63704,14
63705,8
63706,13
63707,9
63708,13
63709,16
63710,11
63711,11
63712,8
63713,1
63714,10
63715,9
63716,8
63717,10
63718,7
63719,3
63720,18
63721,11
63722,6
63723,2
63724,8
63725,7
63726,3
63727,8
63728,14
63729,16
63730,6
63731,6
63732,19
63733,9
63734,15
63735,8
63736,9
63737,3
63738,9
63739,8
63740,14
63741,17
63742,8
63743,16
63744,12
63745,6
63746,3
63747,12
63748,2
63749,3
63750,3
63751,16
63752,10
63753,12
63754,14
63755,2
63756,2
63757,14
63758,8
63759,13
63760,6
63761,19
63762,10
63763,17
63764,13
63765,19
63766,5
63767,12
63768,11
63769,12
63770,19
63771,8
63772,10
63773,12
63774,16
63775,17
63776,13
63777,4
63778,8
63779,18
63780,9
63781,4
63782,13
63783,13
63784,17
63785,9
63786,10
63787,9
63788,15
63789,4
63790,14
63791,1
63792,3
63793,14
63794,9
63795,16
63796,15
63797,5
63798,13
63799,12
63800,7
63801,19
63802,9
63803,17
63804,16
63805,1
63806,18
63807,13
63808,12
63809,9
63810,14
63811,12
63812,9
63813,8
63814,5
63815,17
63816,8
63817,14
63818,8
63819,1
63820,17
63821,13
63822,17
63823,16
63824,12
63825,8
63826,9
63827,15
63828,16
63829,6
63830,13
63831,8
63832,7
63833,19
63834,14
63835,14
63836,15
63837,13
63838,13
63839,13
63840,19
63841,15
63842,16
63843,7
63844,4
63845,6
63846,15
63847,13
63848,6
63849,12
63850,19
63851,14
63852,9
63853,14
63854,10
63855,9
63856,1
63857,3
63858,9
63859,9
63860,14
63861,8
63862,12
63863,15
63864,15
63865,3
63866,17
63867,14
63868,13
63869,13
63870,14
63871,10
63872,6
63873,6
63874,12
63875,18
63876,15
63877,3
63878,10
63879,13
63880,6
63881,6
63882,4
63883,3
63884,6
63885,6
63886,13
63887,9
63888,8
63889,14
63890,4
63891,14
63892,4
63893,6
63894,13
63895,12
63896,8
63897,4
63898,17
63899,11
63900,14
63901,9
63902,8
63903,6
63904,11
63905,6
63906,19
63907,18
63908,3
63909,13
63910,3
63911,3
63912,19
63913,15
63914,17
63915,12
63916,12
63917,4
63918,15
63919,4
63920,19
63921,13
63922,14
63923,14
63924,3
63925,8
63926,10
63927,6
63928,15
63929,15
63930,5
63931,13
63932,1
63933,13
63934,6
63935,13
63936,13
63937,13
63938,11
63939,9
63940,14
63941,14
63942,16
63943,14
63944,10
63945,11
63946,1
63947,11
63948,18
63949,6
63950,5
63951,6
63952,4
63953,9
63954,18
63955,14
63956,18
63957,2
63958,18
63959,16
63960,16
63961,17
63962,6
63963,18
63964,12
63965,8
63966,16
63967,3
63968,3
63969,9
63970,5
63971,8
63972,3
63973,16
63974,8
63975,8
63976,15
63977,12
63978,1
63979,6
63980,17
63981,18
63982,5
63983,14
63984,14
63985,3
63986,12
63987,8
63988,8
63989,9
63990,1
63991,5
63992,12
63993,7
63994,8
63995,3
63996,3
63997,12
63998,8
63999,4
64000,19
64001,8
64002,15
64003,8
64004,17
64005,1
64006,18
64007,13
64008,14
64009,8
64010,6
64011,13
64012,12
64013,3
64014,8
64015,15
64016,17
64017,4
64018,9
64019,4
64020,18
64021,11
64022,3
64023,6
64024,5
64025,11
64026,18
64027,8
64028,9
64029,4
64030,1
64031,6
64032,9
64033,14
64034,2
64035,15
64036,19
64037,18
64038,18
64039,11
64040,14
64041,3
64042,11
64043,6
64044,15
64045,14
64046,6
64047,8
64048,1
64049,5
64050,3
64051,6
64052,9
64053,19
64054,3
64055,3
64056,8
64057,17
64058,1
64059,7
64060,6
64061,11
64062,7
64063,16
64064,8
64065,9
64066,5
64067,2
64068,13
64069,13
64070,18
64071,3
64072,12
64073,17
64074,9
64075,13
64076,10
64077,15
64078,8
64079,7
64080,1
64081,14
64082,3
64083,9
64084,10
64085,4
64086,5
64087,15
64088,10
64089,5
64090,3
64091,8
64092,7
64093,15
64094,9
64095,6
64096,1
64097,3
64098,9
64099,15
64100,6
64101,18
64102,19
64103,18
64104,3
64105,3
64106,3
64107,14
64108,9
64109,9
64110,1
64111,19
64112,3
64113,11
64114,13
64115,16
64116,1
64117,9
64118,8
64119,14
64120,8
64121,13
64122,10
64123,5
64124,14
64125,19
64126,19
64127,3
64128,13
64129,7
64130,11
64131,7
64132,15
64133,16
64134,13
64135,1
64136,14
64137,1
64138,4
64139,3
64140,7
64141,14
64142,8
64143,2
64144,14
64145,3
64146,12
64147,13
64148,6
64149,10
64150,8
64151,12
64152,19
64153,2
64154,17
64155,14
64156,10
64157,12
64158,14
64159,14
64160,3
64161,18
64162,19
64163,17
64164,9
64165,12
64166,9
64167,8
64168,2
64169,17
64170,1
64171,4
64172,10
64173,6
64174,19
64175,8
64176,7
64177,3
64178,9
64179,8
64180,13
64181,2
64182,11
64183,12
64184,12
64185,15
64186,13
64187,19
64188,15
64189,10
64190,3
64191,5
64192,19
64193,18
64194,19
64195,6
64196,11
64197,1
64198,11
64199,1
64200,9
64201,19
64202,9
64203,12
64204,3
64205,13
64206,4
64207,14
64208,1
64209,17
64210,9
64211,11
64212,13
64213,9
64214,8
64215,6
64216,11
64217,15
64218,8
64219,6
64220,10
64221,17
64222,13
64223,12
64224,8
64225,9
64226,19
64227,18
64228,11
64229,17
64230,9
64231,3
64232,15
64233,18
64234,6
64235,3
64236,3
64237,17
64238,3
64239,10
64240,6
64241,15
64242,19
64243,6
64244,18
64245,19
64246,6
64247,14
64248,18
64249,13
64250,15
64251,10
64252,9
64253,15
64254,19
64255,10
64256,15
64257,6
64258,6
64259,5
64260,14
64261,9
64262,18
64263,12
64264,3
64265,18
64266,5
64267,16
64268,8
64269,3
64270,6
64271,13
64272,19
64273,6
64274,5
64275,9
64276,18
64277,14
64278,17
64279,6
64280,12
64281,6
64282,8
64283,4
64284,12
64285,18
64286,18
64287,8
64288,13
64289,13
64290,1
64291,3
64292,11
64293,16
64294,6
64295,12
64296,1
64297,14
64298,18
64299,11
64300,1
64301,7
64302,14
64303,8
64304,7
64305,14
64306,1
64307,9
64308,17
64309,1
64310,8
64311,9
64312,5
64313,8
64314,4
64315,8
64316,14
64317,13
64318,18
64319,2
64320,19
64321,11
64322,13
64323,12
64324,17
64325,14
64326,17
64327,17
64328,15
64329,14
64330,17
64331,17
64332,6
64333,13
64334,18
64335,8
64336,13
64337,6
64338,13
64339,7
64340,16
64341,15
64342,8
64343,1
64344,15
64345,7
64346,2
64347,6
64348,8
64349,3
64350,3
64351,3
64352,18
64353,8
64354,3
64355,10
64356,13
64357,12
64358,12
64359,13
64360,3
64361,6
64362,14
64363,3
64364,18
64365,13
64366,3
64367,18
64368,1
64369,3
64370,12
64371,4
64372,1
64373,14
64374,14
64375,12
64376,19
64377,11
64378,18
64379,10
64380,19
64381,1
64382,15
64383,13
64384,14
64385,6
64386,10
64387,12
64388,14
64389,18
64390,13
64391,15
64392,3
64393,8
64394,9
64395,9
64396,18
64397,13
64398,9
64399,15
64400,17
64401,17
64402,18
64403,8
64404,11
64405,2
64406,19
64407,11
64408,10
64409,15
64410,6
64411,3
64412,7
64413,6
64414,3
64415,14
64416,13
64417,10
64418,7
64419,9
64420,12
64421,15
64422,6
64423,3
64424,6
64425,8
64426,8
64427,9
64428,3
64429,9
64430,6
64431,3
64432,9
64433,9
64434,19
64435,2
64436,9
64437,3
64438,9
64439,3
64440,16
64441,1
64442,8
64443,4
64444,19
64445,18
64446,18
64447,9
64448,19
64449,8
64450,13
64451,11
64452,14
64453,10
64454,3
64455,13
64456,19
64457,3
64458,9
64459,13
64460,9
64461,12
64462,1
64463,10
64464,13
64465,18
64466,15
64467,12
64468,11
64469,19
64470,9
64471,13
64472,13
64473,13
64474,6
64475,8
64476,16
64477,16
64478,11
64479,14
64480,15
64481,1
64482,15
64483,19
64484,3
64485,5
64486,8
64487,10
64488,18
64489,4
64490,6
64491,8
64492,14
64493,8
64494,13
64495,13
64496,12
64497,19
64498,17
64499,13
64500,12
64501,18
64502,19
64503,8
64504,10
64505,10
64506,14
64507,12
64508,16
64509,8
64510,6
64511,10
64512,4
64513,8
64514,15
64515,18
64516,12
64517,9
64518,13
64519,16
64520,18
64521,16
64522,18
64523,12
64524,9
64525,4
64526,15
64527,18
64528,5
64529,4
64530,2
64531,16
64532,13
64533,8
64534,12
64535,13
64536,6
64537,13
64538,19
64539,3
64540,19
64541,8
64542,1
64543,17
64544,15
64545,9
64546,6
64547,18
64548,15
64549,15
64550,15
64551,19
64552,9
64553,18
64554,19
64555,5
64556,3
64557,19
64558,6
64559,12
64560,4
64561,15
64562,14
64563,3
64564,1
64565,15
64566,19
64567,15
64568,1
64569,1
64570,3
64571,8
64572,10
64573,13
64574,13
64575,14
64576,10
64577,6
64578,9
64579,3
64580,17
64581,3
64582,8
64583,12
64584,1
64585,19
64586,6
64587,19
64588,19
64589,13
64590,13
64591,18
64592,1
64593,15
64594,13
64595,8
64596,8
64597,1
64598,3
64599,3
64600,16
64601,18
64602,15
64603,3
64604,13
64605,6
64606,9
64607,11
64608,6
64609,13
64610,3
64611,9
64612,18
64613,18
64614,12
64615,12
64616,14
64617,1
64618,1
64619,9
64620,18
64621,19
64622,13
64623,3
64624,17
64625,9
64626,12
64627,15
64628,6
64629,3
64630,16
64631,6
64632,4
64633,19
64634,3
64635,14
64636,6
64637,8
64638,3
64639,14
64640,8
64641,8
64642,3
64643,18
64644,14
64645,18
64646,19
64647,19
64648,12
64649,16
64650,13
64651,17
64652,15
64653,19
64654,14
64655,17
64656,9
64657,8
64658,18
64659,6
64660,4
64661,3
64662,5
64663,19
64664,18
64665,4
64666,6
64667,4
64668,6
64669,6
64670,18
64671,12
64672,17
64673,8
64674,1
64675,8
64676,6
64677,3
64678,15
64679,15
64680,15
64681,1
64682,4
64683,8
64684,15
64685,9
64686,9
64687,3
64688,8
64689,5
64690,9
64691,14
64692,13
64693,15
64694,3
64695,15
64696,15
64697,6
64698,14
64699,9
64700,3
64701,6
64702,2
64703,5
64704,14
64705,16
64706,13
64707,1
64708,12
64709,15
64710,9
64711,14
64712,19
64713,15
64714,12
64715,3
64716,17
64717,14
64718,12
64719,10
64720,9
64721,12
64722,3
64723,11
64724,13
64725,8
64726,13
64727,12
64728,13
64729,10
64730,19
64731,18
64732,16
64733,8
64734,14
64735,11
64736,1
64737,10
64738,15
64739,18
64740,19
64741,16
64742,19
64743,18
64744,16
64745,12
64746,19
64747,8
64748,2
64749,17
64750,1
64751,19
64752,18
64753,9
64754,18
64755,9
64756,3
64757,8
64758,18
64759,18
64760,10
64761,10
64762,15
64763,12
64764,12
64765,9
64766,18
64767,11
64768,18
64769,19
64770,16
64771,12
64772,8
64773,9
64774,3
64775,13
64776,6
64777,6
64778,7
64779,18
64780,3
64781,1
64782,3
64783,8
64784,13
64785,19
64786,17
64787,17
64788,11
64789,5
64790,1
64791,19
64792,3
64793,9
64794,14
64795,12
64796,3
64797,1
64798,6
64799,18
64800,13
64801,14
64802,14
64803,6
64804,13
64805,16
64806,15
64807,12
64808,2
64809,14
64810,19
64811,8
64812,17
64813,12
64814,3
64815,7
64816,19
64817,18
64818,19
64819,15
64820,2
64821,8
64822,14
64823,13
64824,9
64825,10
64826,9
64827,2
64828,18
64829,11
64830,1
64831,9
64832,7
64833,6
64834,1
64835,12
64836,19
64837,7
64838,1
64839,8
64840,6
64841,6
64842,4
64843,6
64844,12
64845,9
64846,9
64847,18
64848,1
64849,15
64850,1
64851,19
64852,8
64853,11
64854,18
64855,9
64856,8
64857,15
64858,15
64859,15
64860,7
64861,8
64862,9
64863,17
64864,2
64865,19
64866,14
64867,3
64868,12
64869,13
64870,10
64871,9
64872,7
64873,13
64874,9
64875,11
64876,1
64877,13
64878,4
64879,7
64880,9
64881,13
64882,11
64883,15
64884,18
64885,5
64886,4
64887,14
64888,4
64889,1
64890,2
64891,10
64892,6
64893,19
64894,1
64895,10
64896,16
64897,18
64898,19
64899,17
64900,18
64901,14
64902,12
64903,12
64904,3
64905,19
64906,8
64907,3
64908,17
64909,17
64910,14
64911,11
64912,12
64913,1
64914,13
64915,18
64916,16
64917,12
64918,10
64919,8
64920,3
64921,3
64922,3
64923,13
64924,13
64925,17
64926,15
64927,3
64928,13
64929,10
64930,7
64931,15
64932,12
64933,18
64934,4
64935,1
64936,11
64937,14
64938,19
64939,5
64940,17
64941,13
64942,18
64943,15
64944,18
64945,6
64946,12
64947,3
64948,9
64949,13
64950,8
64951,18
64952,12
64953,15
64954,19
64955,14
64956,12
